,race_am_indian,race_asian,race_black,num_females,nbhd_name,nbhd_id,race_hispanic,num_males,age_10_to_14,age_15_to_19,age_20_to_24,age_25_to_34,age_35_to_44,age_45_to_54,age_55_to_59,age_5_to_9,age_60_to_64,age_65_to_74,age_75_to_84,age_85_over,age_5_under,race_white,nta,employed,unemployed,commute_car_pool,commute_car_alone,commute_other,commute_pub_transp,commute_walk,inc_10k_to_14k,inc_15k_to_24k,inc_200k_over,inc_25k_to_34k,inc_35k_to_49k,inc_50k_to_74k,inc_75k_to_99k,inc_10k_less,inc_100k_to_149k,inc_150k_to_199k,not_labor_force,total_housing_units,vehic_avail_none,vehic_avail_1,vehic_avail_2,vehic_avail_3_plus,ed_9_to12,ed_bachelors,ed_graduate,ed_high_school,ed_less_9,ed_some_college,f_divorced,f_married_separated,f_married,f_separated,f_widowed,m_divorced,m_married_separated,m_married,m_separated,m_widowed
132,0.0,7943.0,8473.0,27727.0,Corona                                                         ,QN25,34214.0,28592.0,3439.0,3914.0,4058.0,10086.0,8510.0,6795.0,3198.0,3960.0,2371.0,2951.0,2025.0,655.0,4357.0,5082.0,Corona,25974.0,2381.0,1681.0,5075.0,624.0,14733.0,2258.0,980.0,2130.0,274.0,1856.0,2500.0,3101.0,2322.0,1683.0,1356.0,299.0,15324.0,17532.0,9054.0,5796.0,1175.0,476.0,4783.0,4008.0,1394.0,10420.0,7677.0,5508.0,2399.0,8372.0,8430.0,1094.0,1988.0,1697.0,9187.0,10157.0,871.0,368.0
133,62.0,3896.0,2043.0,21989.0,North Corona                                                   ,QN26,44775.0,29858.0,2770.0,2738.0,5348.0,12198.0,9234.0,5754.0,1644.0,3476.0,1145.0,1670.0,804.0,346.0,4720.0,806.0,North Corona,26734.0,1881.0,1194.0,3007.0,533.0,18927.0,2101.0,593.0,1466.0,196.0,1653.0,1912.0,2304.0,1379.0,491.0,1405.0,389.0,11868.0,12849.0,7512.0,3260.0,802.0,214.0,4611.0,1989.0,807.0,10417.0,10660.0,2978.0,1250.0,6808.0,7029.0,925.0,787.0,937.0,8912.0,13227.0,824.0,182.0
134,0.0,1087.0,5712.0,11252.0,East Elmhurst                                                  ,QN27,15544.0,12491.0,1403.0,1553.0,2159.0,4313.0,3761.0,3024.0,1218.0,1476.0,1026.0,1110.0,741.0,404.0,1555.0,1056.0,East Elmhurst,11280.0,1163.0,837.0,2432.0,267.0,6369.0,946.0,269.0,585.0,129.0,713.0,1052.0,1155.0,834.0,495.0,860.0,291.0,6554.0,7060.0,2755.0,2479.0,947.0,202.0,1618.0,1628.0,662.0,5957.0,2750.0,2165.0,1066.0,3133.0,3565.0,574.0,802.0,581.0,3454.0,5706.0,296.0,132.0
135,325.0,24657.0,1903.0,52151.0,Jackson Heights                                                ,QN28,58627.0,53188.0,5509.0,6213.0,7950.0,17882.0,15766.0,16288.0,6366.0,5413.0,5390.0,6541.0,4247.0,1623.0,6151.0,17061.0,Jackson Heights,51732.0,5656.0,2116.0,9793.0,969.0,33158.0,3786.0,1691.0,4930.0,1031.0,4321.0,4858.0,7045.0,4561.0,2616.0,4159.0,1349.0,29751.0,39183.0,19650.0,13586.0,2712.0,613.0,7725.0,12742.0,6832.0,21225.0,9939.0,10189.0,4542.0,18003.0,15435.0,1646.0,4096.0,2676.0,19201.0,20911.0,1009.0,747.0
136,162.0,39854.0,1289.0,41505.0,Elmhurst                                                       ,QN29,37502.0,44350.0,4372.0,4354.0,7206.0,15963.0,14652.0,11627.0,5295.0,4186.0,4059.0,5638.0,2460.0,758.0,5285.0,5487.0,Elmhurst,41651.0,2907.0,1646.0,5123.0,494.0,30135.0,2860.0,1591.0,3721.0,648.0,3230.0,3961.0,5633.0,2995.0,2082.0,2789.0,883.0,26599.0,29410.0,15480.0,9735.0,1762.0,556.0,8111.0,10575.0,4015.0,14946.0,11229.0,7244.0,3004.0,15309.0,12307.0,1355.0,2702.0,1851.0,16493.0,17776.0,763.0,452.0
137,18.0,3239.0,233.0,14167.0,Maspeth                                                        ,QN30,7772.0,13644.0,1610.0,1360.0,1690.0,4398.0,4356.0,3984.0,1902.0,1372.0,1885.0,1839.0,1045.0,675.0,1695.0,16242.0,Maspeth,13499.0,1403.0,779.0,5108.0,219.0,6258.0,781.0,517.0,877.0,347.0,1089.0,1560.0,2295.0,1536.0,790.0,1324.0,525.0,7912.0,11838.0,3062.0,4862.0,2108.0,828.0,2132.0,3060.0,1316.0,7140.0,1428.0,3371.0,939.0,5691.0,3783.0,376.0,1001.0,907.0,5988.0,3948.0,133.0,368.0
138,28.0,15866.0,1083.0,31140.0,Hunters Point-Sunnyside-West Maspeth                           ,QN31,20575.0,30425.0,2241.0,2441.0,4370.0,15410.0,11496.0,7802.0,3149.0,2652.0,2795.0,3626.0,1724.0,599.0,3260.0,22570.0,Hunters Point-Sunnyside-West Maspeth,35449.0,2507.0,1414.0,4220.0,1023.0,25021.0,2236.0,1186.0,2665.0,1567.0,2674.0,3269.0,5071.0,3167.0,1518.0,4115.0,1474.0,14928.0,29121.0,16596.0,8507.0,1421.0,182.0,3201.0,11901.0,7072.0,10563.0,4383.0,5813.0,2714.0,11178.0,10389.0,790.0,1746.0,1723.0,11403.0,12180.0,884.0,405.0
139,99.0,352.0,17710.0,10596.0,Cambria Heights                                                ,QN33,863.0,9018.0,838.0,1518.0,1358.0,2050.0,2599.0,3300.0,1416.0,841.0,1433.0,2037.0,1101.0,356.0,767.0,291.0,Cambria Heights,9848.0,694.0,696.0,4753.0,19.0,3538.0,149.0,111.0,315.0,287.0,497.0,581.0,1281.0,942.0,145.0,1424.0,713.0,6402.0,6592.0,721.0,2759.0,2141.0,675.0,916.0,2661.0,1576.0,4272.0,604.0,3045.0,1124.0,3661.0,3178.0,284.0,1064.0,416.0,3695.0,3173.0,321.0,252.0
140,96.0,10750.0,28501.0,30126.0,Queens Village                                                 ,QN34,10343.0,27832.0,3383.0,4126.0,4763.0,7874.0,8240.0,8534.0,4484.0,2783.0,3320.0,4446.0,2126.0,770.0,3109.0,3115.0,Queens Village,28335.0,4068.0,2421.0,12612.0,267.0,10745.0,702.0,603.0,1225.0,661.0,1099.0,1776.0,3164.0,2574.0,600.0,3021.0,1326.0,15519.0,16765.0,2546.0,6478.0,4855.0,2170.0,3747.0,6554.0,2657.0,12217.0,3062.0,7528.0,2206.0,10821.0,9466.0,1024.0,2079.0,1539.0,11069.0,9310.0,564.0,605.0
141,6.0,13262.0,4179.0,19313.0,Briarwood-Jamaica Hills                                        ,QN35,10648.0,19372.0,1495.0,2516.0,2717.0,7124.0,5278.0,5365.0,3091.0,1791.0,2063.0,2673.0,1476.0,770.0,2326.0,8081.0,Briarwood-Jamaica Hills,18728.0,2706.0,632.0,5637.0,175.0,10485.0,1206.0,521.0,1447.0,361.0,1096.0,1972.0,3004.0,1542.0,773.0,2147.0,811.0,11168.0,14375.0,4683.0,6414.0,2137.0,440.0,2216.0,7155.0,4109.0,6070.0,2549.0,3370.0,1518.0,7466.0,5561.0,436.0,1595.0,1164.0,7707.0,6984.0,304.0,338.0
142,47.0,8962.0,2943.0,19719.0,Kew Gardens Hills                                              ,QN37,5184.0,18499.0,2060.0,1990.0,3253.0,5643.0,4870.0,4674.0,2402.0,2605.0,1886.0,2844.0,1750.0,518.0,3723.0,19416.0,Kew Gardens Hills,16594.0,1671.0,1185.0,6315.0,165.0,7142.0,923.0,650.0,1317.0,556.0,1089.0,1570.0,2331.0,1718.0,725.0,2198.0,1101.0,11181.0,14301.0,3434.0,6930.0,2462.0,429.0,1574.0,6308.0,4646.0,5216.0,1453.0,3112.0,1326.0,7901.0,4393.0,535.0,1525.0,519.0,7969.0,5125.0,164.0,373.0
143,45.0,10895.0,3681.0,17734.0,Pomonok-Flushing Heights-Hillcrest                             ,QN38,6387.0,15449.0,1863.0,2813.0,2532.0,4070.0,3824.0,4835.0,2477.0,1916.0,2051.0,2444.0,1673.0,725.0,1960.0,11314.0,Pomonok-Flushing Heights-Hillcrest,13389.0,2173.0,1234.0,5285.0,80.0,5388.0,667.0,754.0,1430.0,357.0,1026.0,1176.0,2115.0,1310.0,1664.0,1462.0,515.0,11635.0,12299.0,3553.0,5048.0,2792.0,416.0,1793.0,4399.0,2457.0,5620.0,1790.0,3955.0,1309.0,6986.0,4456.0,400.0,1382.0,756.0,6876.0,4723.0,177.0,379.0
144,9.0,9074.0,507.0,9639.0,Fresh Meadows-Utopia                                           ,QN41,2279.0,8666.0,1116.0,787.0,1382.0,2439.0,2334.0,3313.0,955.0,1136.0,996.0,1402.0,787.0,467.0,1191.0,5914.0,Fresh Meadows-Utopia,8192.0,892.0,1150.0,3614.0,68.0,2641.0,254.0,267.0,572.0,366.0,661.0,891.0,877.0,1114.0,466.0,1006.0,435.0,5628.0,6980.0,980.0,3622.0,1665.0,388.0,677.0,3634.0,2106.0,2455.0,780.0,1888.0,562.0,4088.0,2386.0,147.0,729.0,390.0,4086.0,2199.0,121.0,154.0
145,21.0,12617.0,418.0,14591.0,Oakland Gardens                                                ,QN42,1977.0,13389.0,1806.0,1361.0,1291.0,3627.0,3906.0,4507.0,2048.0,1394.0,1838.0,2309.0,1333.0,912.0,1648.0,12043.0,Oakland Gardens,13298.0,896.0,1509.0,6950.0,118.0,3569.0,376.0,383.0,984.0,765.0,745.0,1143.0,1714.0,1816.0,591.0,2197.0,822.0,8639.0,11630.0,1400.0,5344.0,3535.0,881.0,798.0,5549.0,3918.0,4501.0,1045.0,3283.0,1225.0,6705.0,2913.0,204.0,1254.0,586.0,6578.0,3246.0,87.0,334.0
146,45.0,10290.0,1588.0,13833.0,Bellerose                                                      ,QN43,5212.0,13213.0,1596.0,1963.0,1739.0,4109.0,3308.0,4416.0,1955.0,1342.0,1472.0,1725.0,1053.0,548.0,1820.0,8770.0,Bellerose,12639.0,1122.0,1082.0,7892.0,75.0,2950.0,233.0,167.0,527.0,510.0,460.0,931.0,1418.0,1126.0,331.0,1808.0,861.0,7863.0,8822.0,729.0,3058.0,3316.0,1036.0,1120.0,4264.0,2551.0,5022.0,1026.0,3131.0,688.0,6197.0,3075.0,308.0,1043.0,588.0,6267.0,3644.0,157.0,321.0
147,89.0,8249.0,807.0,12345.0,Glen Oaks-Floral Park-New Hyde Park                            ,QN44,1784.0,10413.0,1113.0,1043.0,1244.0,2761.0,2445.0,3485.0,1716.0,1011.0,1526.0,1836.0,1921.0,1616.0,1041.0,10947.0,Glen Oaks-Floral Park-New Hyde Park,10482.0,934.0,895.0,6061.0,204.0,2425.0,336.0,402.0,723.0,552.0,666.0,898.0,1394.0,1374.0,350.0,2026.0,835.0,8071.0,9792.0,1258.0,4286.0,2787.0,889.0,904.0,4317.0,3519.0,4084.0,761.0,2486.0,748.0,5052.0,2661.0,285.0,1976.0,647.0,4952.0,2725.0,122.0,425.0
148,0.0,9598.0,591.0,12765.0,Douglas Manor-Douglaston-Little Neck                           ,QN45,2731.0,12426.0,1448.0,1355.0,1186.0,2865.0,3411.0,4141.0,1994.0,1078.0,1782.0,2423.0,1195.0,866.0,1447.0,12104.0,Douglas Manor-Douglaston-Little Neck,12617.0,1058.0,1188.0,7221.0,70.0,2816.0,426.0,271.0,715.0,929.0,810.0,654.0,1410.0,1557.0,394.0,2014.0,899.0,7221.0,10117.0,889.0,4451.0,3203.0,1110.0,650.0,5914.0,3979.0,3399.0,920.0,2655.0,820.0,6196.0,2999.0,200.0,1010.0,546.0,5930.0,3103.0,171.0,243.0
149,195.0,17264.0,787.0,24147.0,Bayside-Bayside Hills                                          ,QN46,6297.0,22133.0,2765.0,2526.0,2554.0,6385.0,6403.0,7378.0,3235.0,2296.0,2962.0,3934.0,1982.0,1467.0,2393.0,20405.0,Bayside-Bayside Hills,22084.0,2313.0,2311.0,11097.0,224.0,6520.0,576.0,561.0,1469.0,1102.0,1146.0,1797.0,2323.0,2442.0,602.0,3023.0,1583.0,13926.0,16860.0,2009.0,7140.0,5255.0,1644.0,1535.0,8739.0,5463.0,7935.0,2521.0,5125.0,1465.0,10471.0,5921.0,469.0,2168.0,1018.0,10322.0,6262.0,280.0,450.0
150,22.0,4662.0,107.0,11633.0,Ft. Totten-Bay Terrace-Clearview                               ,QN47,2138.0,10558.0,946.0,1072.0,1212.0,1968.0,2918.0,3454.0,1671.0,909.0,1447.0,2283.0,2359.0,1070.0,882.0,14761.0,Ft. Totten-Bay Terrace-Clearview,10121.0,1257.0,520.0,5845.0,103.0,2949.0,158.0,225.0,788.0,725.0,780.0,1112.0,1859.0,1301.0,615.0,1651.0,1097.0,7800.0,10776.0,1343.0,5529.0,2648.0,633.0,900.0,4138.0,3471.0,4002.0,654.0,2820.0,959.0,5243.0,2484.0,91.0,1500.0,462.0,5310.0,2815.0,76.0,514.0
151,27.0,8921.0,172.0,10623.0,Auburndale                                                     ,QN48,2509.0,10093.0,1039.0,998.0,1221.0,2627.0,2959.0,3153.0,1556.0,922.0,1518.0,1639.0,1211.0,542.0,1331.0,8616.0,Auburndale,9710.0,841.0,1067.0,4446.0,89.0,3253.0,234.0,333.0,430.0,459.0,633.0,741.0,1397.0,965.0,306.0,1381.0,557.0,6568.0,7488.0,847.0,3155.0,2385.0,815.0,1297.0,3277.0,2433.0,3770.0,1064.0,2250.0,718.0,4940.0,2373.0,99.0,1092.0,302.0,5011.0,2623.0,30.0,236.0
152,38.0,5752.0,172.0,16852.0,Whitestone                                                     ,QN49,5008.0,15780.0,1866.0,1753.0,1457.0,4112.0,4178.0,5147.0,1912.0,1714.0,2035.0,3305.0,2041.0,894.0,2218.0,21104.0,Whitestone,14406.0,1541.0,1215.0,8593.0,94.0,3243.0,492.0,302.0,926.0,930.0,967.0,1136.0,2054.0,1496.0,324.0,2580.0,1018.0,10569.0,12399.0,1087.0,4742.0,4316.0,1588.0,1332.0,4990.0,2975.0,6995.0,1530.0,4069.0,1095.0,7495.0,3256.0,426.0,1627.0,738.0,7514.0,4076.0,158.0,449.0
153,36.0,14225.0,206.0,13352.0,Elmhurst-Maspeth                                               ,QN50,7425.0,12664.0,1188.0,1439.0,1268.0,5312.0,4509.0,3731.0,1499.0,1464.0,1419.0,1614.0,1003.0,251.0,1319.0,3894.0,Elmhurst-Maspeth,13355.0,772.0,827.0,2459.0,145.0,8410.0,1041.0,375.0,715.0,446.0,885.0,1401.0,1725.0,882.0,461.0,990.0,368.0,7776.0,8815.0,3300.0,3550.0,1190.0,208.0,2272.0,4081.0,1581.0,4420.0,2662.0,2459.0,665.0,5591.0,3852.0,220.0,997.0,512.0,5761.0,4192.0,131.0,124.0
154,84.0,28566.0,780.0,27510.0,Murray Hill                                                    ,QN51,7898.0,24611.0,2197.0,2361.0,3345.0,7980.0,7595.0,8184.0,3701.0,2429.0,3267.0,4482.0,2629.0,1317.0,2634.0,13747.0,Murray Hill,24485.0,2428.0,2864.0,8895.0,350.0,9375.0,1882.0,820.0,1690.0,1049.0,2473.0,2332.0,2632.0,2046.0,1497.0,2419.0,977.0,17529.0,18963.0,6192.0,7303.0,3221.0,1219.0,3778.0,8179.0,4482.0,10453.0,3986.0,5066.0,1619.0,11993.0,6549.0,828.0,2664.0,933.0,11893.0,7463.0,541.0,378.0
155,162.0,16362.0,367.0,13875.0,East Flushing                                                  ,QN52,4241.0,13529.0,1174.0,1319.0,2101.0,4225.0,4012.0,4729.0,1693.0,1499.0,1403.0,2159.0,1421.0,535.0,1134.0,5381.0,East Flushing,12566.0,1503.0,1378.0,4278.0,290.0,5213.0,764.0,350.0,765.0,317.0,810.0,1044.0,1560.0,1171.0,857.0,1369.0,428.0,9200.0,9279.0,2314.0,3953.0,1703.0,701.0,1953.0,4121.0,1737.0,4948.0,2754.0,2741.0,905.0,6107.0,3385.0,187.0,1418.0,518.0,6080.0,4598.0,106.0,293.0
156,76.0,13554.0,3029.0,30868.0,Woodhaven                                                      ,QN53,33286.0,30417.0,3767.0,4532.0,5148.0,9825.0,8942.0,8664.0,3685.0,4258.0,2879.0,2982.0,1329.0,701.0,4573.0,9478.0,Woodhaven,28308.0,3906.0,1642.0,8103.0,218.0,15182.0,1392.0,669.0,1736.0,812.0,1605.0,2282.0,3197.0,2404.0,997.0,2442.0,1188.0,15537.0,18717.0,5633.0,7684.0,3055.0,960.0,4610.0,5710.0,2628.0,11657.0,4812.0,6681.0,2468.0,11383.0,8586.0,735.0,1824.0,1530.0,11353.0,10014.0,442.0,352.0
157,496.0,19762.0,5779.0,33010.0,Richmond Hill                                                  ,QN54,21993.0,31559.0,4400.0,4919.0,5592.0,9829.0,9371.0,9255.0,4146.0,4297.0,3396.0,3277.0,1501.0,649.0,3937.0,6813.0,Richmond Hill,29476.0,3593.0,2162.0,8837.0,500.0,14685.0,1681.0,756.0,1724.0,533.0,1595.0,2281.0,3565.0,2493.0,1077.0,2475.0,952.0,17794.0,18856.0,5606.0,7210.0,3495.0,1140.0,5314.0,6402.0,2808.0,13537.0,5357.0,5323.0,2233.0,12660.0,8755.0,836.0,1979.0,1526.0,13206.0,9735.0,609.0,396.0
158,493.0,18722.0,19696.0,42091.0,South Ozone Park                                               ,QN55,17046.0,39456.0,5442.0,5664.0,7222.0,11924.0,11591.0,12729.0,5608.0,4517.0,4318.0,5030.0,2363.0,709.0,4430.0,5303.0,South Ozone Park,37982.0,4940.0,3084.0,13351.0,556.0,18239.0,1157.0,829.0,2046.0,878.0,2428.0,3178.0,3922.0,3160.0,1132.0,3350.0,1309.0,23115.0,23329.0,5844.0,9188.0,5171.0,2029.0,5856.0,7076.0,2282.0,20387.0,7249.0,7831.0,3187.0,15246.0,11695.0,1532.0,2772.0,1689.0,15989.0,13565.0,876.0,607.0
159,39.0,5473.0,1300.0,11733.0,Ozone Park                                                     ,QN56,8919.0,10839.0,1608.0,1503.0,1760.0,2980.0,3304.0,3728.0,1481.0,1203.0,1021.0,1242.0,694.0,356.0,1692.0,6050.0,Ozone Park,10195.0,1325.0,724.0,4077.0,155.0,4337.0,368.0,229.0,577.0,277.0,396.0,889.0,1561.0,930.0,472.0,1338.0,344.0,6179.0,7562.0,1402.0,3121.0,1951.0,539.0,1405.0,2025.0,1128.0,5043.0,1517.0,2349.0,1036.0,4488.0,2761.0,261.0,812.0,755.0,4553.0,3019.0,197.0,187.0
160,0.0,696.0,686.0,15183.0,Lindenwood-Howard Beach                                        ,QN57,5495.0,12911.0,1295.0,1253.0,1156.0,3321.0,3818.0,3747.0,2186.0,1756.0,1932.0,2952.0,2126.0,1145.0,1407.0,20612.0,Lindenwood-Howard Beach,12902.0,1298.0,1164.0,7267.0,113.0,3653.0,261.0,500.0,918.0,823.0,1023.0,1319.0,1850.0,1732.0,403.0,1763.0,728.0,9221.0,11702.0,1855.0,4743.0,3422.0,1039.0,2231.0,3504.0,1821.0,7315.0,1423.0,3182.0,1380.0,6312.0,3048.0,266.0,1907.0,664.0,6124.0,3459.0,139.0,337.0
161,43.0,3848.0,1877.0,12129.0,Kew Gardens                                                    ,QN60,5920.0,11069.0,1121.0,1058.0,1342.0,4643.0,3103.0,3127.0,1550.0,950.0,1562.0,2006.0,856.0,543.0,1337.0,11167.0,Kew Gardens,12216.0,1129.0,894.0,3220.0,319.0,6416.0,679.0,353.0,1005.0,437.0,851.0,1270.0,2164.0,1506.0,396.0,1536.0,695.0,6171.0,11070.0,4380.0,4688.0,972.0,173.0,1056.0,4367.0,3744.0,3274.0,933.0,2414.0,796.0,4852.0,3312.0,338.0,1058.0,616.0,5012.0,3502.0,94.0,210.0
162,430.0,15630.0,10573.0,27509.0,Jamaica                                                        ,QN61,20859.0,26544.0,3357.0,3302.0,3680.0,8849.0,8510.0,7325.0,3374.0,3455.0,2173.0,3599.0,1782.0,567.0,4080.0,2039.0,Jamaica,24037.0,4086.0,1120.0,4818.0,393.0,15391.0,1587.0,972.0,2251.0,320.0,2161.0,2524.0,2742.0,1709.0,1618.0,1293.0,384.0,14365.0,16973.0,8939.0,5105.0,1645.0,285.0,4645.0,4482.0,2170.0,10479.0,7475.0,4281.0,1658.0,9119.0,8736.0,1173.0,2107.0,1313.0,9724.0,8345.0,524.0,462.0
163,131.0,13041.0,250.0,10724.0,Queensboro Hill                                                ,QN62,3862.0,10557.0,912.0,1495.0,1538.0,3147.0,2711.0,3633.0,1371.0,1306.0,1262.0,1542.0,827.0,375.0,1162.0,3546.0,Queensboro Hill,9348.0,1082.0,1491.0,3197.0,28.0,3651.0,565.0,207.0,652.0,303.0,730.0,937.0,1470.0,738.0,394.0,627.0,260.0,7225.0,6748.0,1343.0,3231.0,1349.0,395.0,1866.0,2575.0,1577.0,3873.0,2042.0,1730.0,564.0,5122.0,2232.0,128.0,789.0,454.0,5137.0,3241.0,107.0,127.0
164,45.0,16629.0,659.0,21852.0,Woodside                                                       ,QN63,15325.0,22026.0,2046.0,1993.0,2803.0,8716.0,7771.0,5558.0,2528.0,2502.0,2510.0,2822.0,1433.0,742.0,2454.0,10259.0,Woodside,22261.0,2073.0,792.0,3026.0,193.0,16271.0,1099.0,721.0,1576.0,457.0,1766.0,2554.0,3152.0,2106.0,1053.0,2160.0,620.0,12136.0,17186.0,8334.0,6525.0,1046.0,260.0,2987.0,7618.0,2990.0,7401.0,3986.0,4086.0,1525.0,8047.0,6945.0,757.0,1419.0,1001.0,8474.0,7788.0,585.0,335.0
165,31.0,340.0,23389.0,14587.0,Laurelton                                                      ,QN66,1239.0,11483.0,1699.0,1839.0,1727.0,3031.0,3265.0,4116.0,1640.0,1405.0,1822.0,2295.0,1524.0,395.0,1312.0,456.0,Laurelton,12434.0,1212.0,870.0,5738.0,127.0,4668.0,257.0,216.0,628.0,422.0,473.0,925.0,1387.0,1325.0,207.0,1745.0,753.0,7464.0,8553.0,1165.0,3277.0,2517.0,1122.0,1836.0,3046.0,1867.0,4769.0,850.0,3916.0,1438.0,4287.0,4911.0,561.0,1144.0,670.0,4313.0,3814.0,199.0,317.0
166,96.0,3096.0,4113.0,9999.0,Queensbridge-Ravenswood-Long Island City                       ,QN68,7847.0,8709.0,1214.0,1339.0,1767.0,3194.0,2557.0,2739.0,865.0,1227.0,892.0,972.0,551.0,144.0,1247.0,3212.0,Queensbridge-Ravenswood-Long Island City,8106.0,1502.0,288.0,1437.0,183.0,5002.0,578.0,869.0,1184.0,84.0,770.0,791.0,985.0,655.0,1405.0,407.0,208.0,5252.0,7826.0,5159.0,1697.0,481.0,21.0,1751.0,1888.0,714.0,3175.0,1756.0,1862.0,1046.0,2319.0,3862.0,330.0,681.0,495.0,2440.0,3611.0,220.0,16.0
167,21.0,10218.0,3672.0,37581.0,Astoria                                                        ,QN70,20390.0,37676.0,2611.0,2828.0,6231.0,19610.0,11772.0,9577.0,3625.0,2600.0,3385.0,5077.0,3522.0,1456.0,2963.0,39313.0,Astoria,42518.0,4665.0,1148.0,5776.0,984.0,29367.0,2938.0,1704.0,3698.0,996.0,3161.0,4703.0,6385.0,4275.0,3084.0,4340.0,1521.0,19394.0,36687.0,21962.0,9498.0,1971.0,436.0,4386.0,15097.0,8296.0,12209.0,5971.0,7431.0,3315.0,11641.0,14018.0,1442.0,3274.0,2074.0,12528.0,17203.0,929.0,659.0
168,265.0,5101.0,2896.0,14055.0,Old Astoria                                                    ,QN71,8694.0,14238.0,1319.0,1530.0,2557.0,7510.0,4298.0,3295.0,1412.0,1170.0,813.0,1481.0,922.0,267.0,1719.0,10790.0,Old Astoria,15287.0,1718.0,518.0,2568.0,580.0,9267.0,1137.0,492.0,1372.0,443.0,1348.0,1591.0,1668.0,1279.0,1115.0,1323.0,595.0,6758.0,12289.0,6500.0,3672.0,908.0,146.0,1797.0,5219.0,2709.0,4619.0,2223.0,2411.0,1077.0,4245.0,5395.0,444.0,800.0,828.0,4560.0,6393.0,150.0,193.0
169,34.0,4733.0,876.0,24038.0,Steinway                                                       ,QN72,10036.0,23247.0,1888.0,1886.0,3296.0,12160.0,7271.0,5813.0,2252.0,1736.0,2505.0,3059.0,2298.0,974.0,2147.0,30574.0,Steinway,25569.0,2641.0,1036.0,5581.0,467.0,15181.0,1597.0,955.0,1823.0,714.0,1590.0,2721.0,4002.0,2577.0,1317.0,3241.0,1188.0,12815.0,22034.0,8895.0,8331.0,2437.0,465.0,2139.0,9958.0,5159.0,8171.0,3333.0,5053.0,1834.0,8627.0,8393.0,535.0,2021.0,1358.0,8785.0,9316.0,386.0,259.0
170,85.0,1438.0,26733.0,18890.0,Baisley Park                                                   ,QN76,4597.0,16761.0,2501.0,3049.0,2970.0,5121.0,4942.0,5198.0,2139.0,2230.0,1613.0,2137.0,1148.0,482.0,2121.0,305.0,Baisley Park,16199.0,2613.0,1001.0,6327.0,144.0,7193.0,622.0,300.0,863.0,391.0,913.0,1356.0,2335.0,1715.0,621.0,1536.0,500.0,9357.0,11694.0,2973.0,4324.0,2508.0,725.0,2517.0,2525.0,1166.0,7961.0,1673.0,5014.0,1670.0,4942.0,6707.0,835.0,1567.0,771.0,5209.0,6274.0,521.0,303.0
171,0.0,1021.0,75.0,14240.0,Annadale-Huguenot-Prince's Bay-Eltingville                     ,SI01,1951.0,14398.0,2014.0,1756.0,2091.0,3165.0,3915.0,4382.0,2060.0,1531.0,1947.0,2719.0,1267.0,402.0,1389.0,25392.0,Annadale-Huguenot-Prince's Bay-Eltingville,13027.0,926.0,1044.0,8909.0,52.0,2485.0,185.0,299.0,439.0,986.0,533.0,1020.0,1575.0,1562.0,492.0,2004.0,956.0,9331.0,10400.0,557.0,3134.0,4197.0,1978.0,1274.0,3857.0,2080.0,6814.0,688.0,3883.0,976.0,6650.0,2973.0,145.0,1170.0,526.0,6768.0,4159.0,41.0,296.0
172,54.0,6416.0,1920.0,21215.0,New Springville-Bloomfield-Travis                              ,SI05,5251.0,19041.0,2746.0,2317.0,2341.0,5101.0,5014.0,5836.0,3210.0,2371.0,2650.0,3453.0,1954.0,998.0,2265.0,26301.0,New Springville-Bloomfield-Travis,17794.0,1348.0,1751.0,10420.0,187.0,4169.0,464.0,389.0,994.0,894.0,1064.0,1287.0,2179.0,2240.0,677.0,2361.0,1462.0,13340.0,14327.0,1445.0,5416.0,4922.0,1764.0,1627.0,5061.0,3747.0,9297.0,1060.0,5322.0,1735.0,9195.0,4204.0,255.0,2020.0,711.0,9416.0,4636.0,113.0,589.0
173,27.0,1805.0,608.0,12348.0,Westerleigh                                                    ,SI07,3326.0,12021.0,1616.0,1492.0,1386.0,2407.0,3904.0,3624.0,1564.0,1440.0,1567.0,1855.0,1268.0,747.0,1499.0,18096.0,Westerleigh,10914.0,903.0,908.0,6413.0,75.0,2887.0,289.0,292.0,759.0,626.0,422.0,698.0,1623.0,1421.0,390.0,1906.0,1037.0,7739.0,9728.0,1271.0,3547.0,3161.0,1195.0,1021.0,3457.0,2116.0,5132.0,389.0,3591.0,720.0,5286.0,2595.0,290.0,1437.0,375.0,5496.0,3131.0,122.0,362.0
174,288.0,2553.0,7969.0,13207.0,Grymes Hill-Clifton-Fox Hills                                  ,SI08,5856.0,10345.0,1503.0,2513.0,2409.0,3449.0,2733.0,3196.0,877.0,1912.0,1013.0,1269.0,634.0,291.0,1753.0,6463.0,Grymes Hill-Clifton-Fox Hills,10062.0,1141.0,617.0,4131.0,132.0,4349.0,437.0,320.0,546.0,323.0,872.0,1249.0,1332.0,810.0,804.0,1257.0,386.0,6975.0,8432.0,2262.0,3553.0,1729.0,355.0,1377.0,2277.0,1387.0,3479.0,1302.0,2417.0,714.0,3242.0,5041.0,483.0,932.0,512.0,3339.0,3793.0,218.0,110.0
