cldCvr,dewPt,feelsLike,postal_code,precip,relHum,snowfall,spcHum,temp,timestamp,wetBulb,windSpd
50.0,53.9,66.2,10019,0.0,64.4,0,8.75,66.2,2014-06-21T22:00:00-04:00,59.0,2.0
49.0,55.2,65.3,10019,0.0,69.8,0,9.2,65.3,2014-06-21T23:00:00-04:00,59.4,1.3
51.0,56.9,64.5,10019,0.0,76.3,0,9.76,64.5,2014-06-22T00:00:00-04:00,59.9,0.5
53.0,57.1,64.1,10019,0.0,78.1,0,9.83,64.1,2014-06-22T01:00:00-04:00,59.9,0.5
55.0,56.6,63.7,10019,0.0,77.6,0,9.64,63.7,2014-06-22T02:00:00-04:00,59.4,0.9
26.0,56.8,62.6,10019,0.0,81.3,0,9.72,62.6,2014-06-22T03:00:00-04:00,59.1,1.2
50.0,56.4,62.1,10019,0.0,81.5,0,9.59,62.1,2014-06-22T04:00:00-04:00,58.7,2.8
48.0,56.1,61.0,10019,0.0,83.8,0,9.49,61.0,2014-06-22T05:00:00-04:00,58.1,1.1
29.0,56.3,61.4,10019,0.0,83.2,0,9.53,61.4,2014-06-22T06:00:00-04:00,58.3,0.8
36.0,57.3,64.3,10019,0.0,77.9,0,9.9,64.3,2014-06-22T07:00:00-04:00,60.0,1.5
69.0,57.0,66.9,10019,0.0,70.5,0,9.78,66.9,2014-06-22T08:00:00-04:00,60.9,2.6
60.0,55.5,69.9,10019,0.0,60.3,0,9.27,69.9,2014-06-22T09:00:00-04:00,61.4,3.5
56.0,53.7,76.7,10019,0.0,49.5,0,8.69,73.8,2014-06-22T10:00:00-04:00,62.2,2.7
51.0,52.2,77.4,10019,0.0,43.5,0,8.21,76.0,2014-06-22T11:00:00-04:00,62.5,1.5
47.0,52.1,77.9,10019,0.0,41.6,0,8.17,77.2,2014-06-22T12:00:00-04:00,62.9,1.1
43.0,52.8,77.8,10019,0.0,43.3,0,8.39,76.8,2014-06-22T13:00:00-04:00,63.0,0.7
39.0,52.5,78.3,10019,0.0,41.5,0,8.31,77.7,2014-06-22T14:00:00-04:00,63.4,2.4
36.0,52.5,78.4,10019,0.0,41.3,0,8.31,77.9,2014-06-22T15:00:00-04:00,63.4,4.1
100.0,52.5,78.3,10019,0.0,41.6,0,8.31,77.7,2014-06-22T16:00:00-04:00,63.3,5.2
29.0,52.7,77.9,10019,0.0,42.8,0,8.35,77.0,2014-06-22T17:00:00-04:00,63.1,7.0
29.0,52.3,77.0,10019,0.0,44.9,0,8.24,75.2,2014-06-22T18:00:00-04:00,62.2,7.2
29.0,52.6,76.4,10019,0.0,47.8,0,8.32,73.5,2014-06-22T19:00:00-04:00,61.6,7.1
29.0,52.8,75.9,10019,0.0,53.7,0,8.39,70.4,2014-06-22T20:00:00-04:00,60.3,5.6
27.0,53.1,68.8,10019,0.0,57.2,0,8.46,68.8,2014-06-22T21:00:00-04:00,59.8,3.7
22.0,54.7,67.8,10019,0.0,63.0,0,9.0,67.8,2014-06-22T22:00:00-04:00,60.1,1.5
19.0,55.1,67.1,10019,0.0,65.4,0,9.11,67.1,2014-06-22T23:00:00-04:00,60.0,1.6
14.0,55.4,66.4,10019,0.0,67.8,0,9.22,66.4,2014-06-23T00:00:00-04:00,59.9,1.7
9.0,55.8,65.6,10019,0.0,70.6,0,9.35,65.6,2014-06-23T01:00:00-04:00,59.8,1.2
4.0,55.9,64.3,10019,0.0,74.0,0,9.36,64.3,2014-06-23T02:00:00-04:00,59.3,1.1
3.0,55.9,63.4,10019,0.0,76.6,0,9.38,63.4,2014-06-23T03:00:00-04:00,58.9,1.9
3.0,56.7,62.9,10019,0.0,80.3,0,9.67,62.9,2014-06-23T04:00:00-04:00,59.2,1.5
9.0,56.8,61.6,10019,0.0,84.4,0,9.7,61.6,2014-06-23T05:00:00-04:00,58.7,0.8
11.0,57.2,61.7,10019,0.0,85.3,0,9.82,61.7,2014-06-23T06:00:00-04:00,59.0,0.9
12.0,58.7,65.8,10019,0.0,77.8,0,10.35,65.8,2014-06-23T07:00:00-04:00,61.4,0.5
14.0,58.4,76.1,10019,0.0,64.9,0,10.25,70.8,2014-06-23T08:00:00-04:00,63.2,0.4
15.0,57.3,77.1,10019,0.0,55.6,0,9.86,74.3,2014-06-23T09:00:00-04:00,64.0,1.5
15.0,56.4,78.5,10019,0.0,48.9,0,9.53,77.1,2014-06-23T10:00:00-04:00,64.7,2.9
16.0,56.6,80.2,10019,0.0,45.2,0,9.59,79.7,2014-06-23T11:00:00-04:00,65.8,2.3
16.0,56.0,81.5,10019,0.0,41.7,0,9.4,81.5,2014-06-23T12:00:00-04:00,66.3,4.3
17.0,56.4,81.7,10019,0.0,41.9,0,9.51,81.7,2014-06-23T13:00:00-04:00,66.5,4.5
17.0,57.4,82.0,10019,0.0,43.4,0,9.89,81.8,2014-06-23T14:00:00-04:00,67.0,7.3
46.0,57.9,81.3,10019,0.0,45.6,0,10.06,80.8,2014-06-23T15:00:00-04:00,66.8,9.2
54.0,56.9,80.0,10019,0.0,46.1,0,9.69,79.3,2014-06-23T16:00:00-04:00,65.8,9.1
56.0,55.3,78.5,10019,0.0,46.5,0,9.15,77.4,2014-06-23T17:00:00-04:00,64.3,8.9
47.0,55.5,77.8,10019,0.0,48.9,0,9.23,76.1,2014-06-23T18:00:00-04:00,63.9,8.4
13.0,56.1,77.4,10019,0.0,51.5,0,9.42,75.2,2014-06-23T19:00:00-04:00,63.8,7.8
13.0,56.3,76.8,10019,0.0,54.5,0,9.51,73.8,2014-06-23T20:00:00-04:00,63.3,6.3
16.0,58.2,76.2,10019,0.0,62.8,0,10.16,71.6,2014-06-23T21:00:00-04:00,63.4,4.3
20.0,59.9,76.1,10019,0.0,68.2,0,10.82,70.9,2014-06-23T22:00:00-04:00,64.1,2.7
23.0,59.4,76.0,10019,0.0,68.6,0,10.62,70.2,2014-06-23T23:00:00-04:00,63.5,2.8
29.0,58.8,76.0,10019,0.0,67.5,0,10.37,70.0,2014-06-24T00:00:00-04:00,63.1,2.4
34.0,56.4,69.0,10019,0.0,64.3,0,9.53,69.0,2014-06-24T01:00:00-04:00,61.5,1.5
40.0,56.4,68.1,10019,0.0,66.2,0,9.51,68.1,2014-06-24T02:00:00-04:00,61.1,1.8
43.0,57.2,66.8,10019,0.0,71.2,0,9.8,66.8,2014-06-24T03:00:00-04:00,61.0,1.5
45.0,58.2,66.4,10019,0.0,74.9,0,10.18,66.4,2014-06-24T04:00:00-04:00,61.4,1.0
50.0,58.7,65.6,10019,0.0,78.5,0,10.35,65.6,2014-06-24T05:00:00-04:00,61.3,1.9
39.0,59.8,65.6,10019,0.0,81.4,0,10.75,65.6,2014-06-24T06:00:00-04:00,62.0,1.4
40.0,60.1,67.6,10019,0.0,77.0,0,10.89,67.6,2014-06-24T07:00:00-04:00,62.9,2.8
40.0,60.9,76.1,10019,0.0,69.9,0,11.18,71.2,2014-06-24T08:00:00-04:00,64.7,3.8
42.0,59.7,76.8,10019,0.0,62.9,0,10.73,73.1,2014-06-24T09:00:00-04:00,64.8,5.4
43.0,58.9,78.0,10019,0.0,55.9,0,10.43,75.8,2014-06-24T10:00:00-04:00,65.4,6.0
45.0,58.9,79.1,10019,0.0,52.7,0,10.43,77.5,2014-06-24T11:00:00-04:00,66.0,6.2
43.0,58.2,80.6,10019,0.0,47.8,0,10.17,79.7,2014-06-24T12:00:00-04:00,66.6,6.2
100.0,59.3,80.8,10019,0.0,49.6,0,10.59,79.8,2014-06-24T13:00:00-04:00,67.1,7.5
40.0,60.9,80.4,10019,0.0,54.3,0,11.23,78.8,2014-06-24T14:00:00-04:00,67.5,7.8
41.0,62.2,80.1,10019,0.0,58.0,0,11.73,78.2,2014-06-24T15:00:00-04:00,67.9,9.2
41.0,62.7,80.7,10019,0.0,57.9,0,11.97,78.8,2014-06-24T16:00:00-04:00,68.4,9.6
42.0,61.9,80.0,10019,0.0,57.4,0,11.62,78.2,2014-06-24T17:00:00-04:00,67.7,10.9
46.0,61.5,79.0,10019,0.0,59.3,0,11.5,76.8,2014-06-24T18:00:00-04:00,67.1,10.0
51.0,61.8,78.3,10019,0.0,62.1,0,11.61,75.7,2014-06-24T19:00:00-04:00,66.8,8.7
55.0,61.4,77.6,10019,0.0,63.3,0,11.46,74.7,2014-06-24T20:00:00-04:00,66.3,9.1
57.0,61.3,76.6,10019,0.0,67.7,0,11.39,72.6,2014-06-24T21:00:00-04:00,65.4,6.1
49.0,60.1,76.3,10019,0.0,66.5,0,10.91,71.8,2014-06-24T22:00:00-04:00,64.5,5.1
46.0,58.4,76.2,10019,0.0,63.2,0,10.26,71.5,2014-06-24T23:00:00-04:00,63.4,4.6
54.0,59.5,76.1,10019,0.0,67.6,0,10.7,70.8,2014-06-25T00:00:00-04:00,63.8,3.7
61.0,62.2,75.8,10019,0.0,75.8,0,11.76,70.2,2014-06-25T01:00:00-04:00,65.0,2.8
59.0,63.9,69.8,10019,0.0,81.6,0,12.52,69.8,2014-06-25T02:00:00-04:00,66.0,2.8
63.0,64.6,69.6,10019,0.0,84.3,0,12.83,69.6,2014-06-25T03:00:00-04:00,66.3,2.3
19.0,66.1,69.4,10019,0.0,89.4,0,13.53,69.4,2014-06-25T04:00:00-04:00,67.2,2.2
13.0,66.2,75.5,10019,0.0,87.8,0,13.58,70.0,2014-06-25T05:00:00-04:00,67.5,2.5
72.0,66.6,69.9,10019,0.0,89.3,0,13.76,69.9,2014-06-25T06:00:00-04:00,67.7,2.5
100.0,67.8,75.6,10019,0.0,91.4,0,14.33,70.4,2014-06-25T07:00:00-04:00,68.6,3.6
100.0,68.4,76.2,10019,0.0,89.3,0,14.64,71.7,2014-06-25T08:00:00-04:00,69.4,3.0
100.0,68.9,77.2,10019,0.0,86.0,0,14.89,73.3,2014-06-25T09:00:00-04:00,70.3,4.1
99.0,69.7,79.0,10019,0.0,82.7,0,15.35,75.4,2014-06-25T10:00:00-04:00,71.5,3.9
69.0,69.9,83.4,10019,0.0,72.5,0,15.46,79.5,2014-06-25T11:00:00-04:00,72.9,4.7
72.0,70.3,85.9,10019,0.0,68.7,0,15.64,81.5,2014-06-25T12:00:00-04:00,73.7,4.8
75.0,70.2,87.3,10019,0.0,66.0,0,15.63,82.7,2014-06-25T13:00:00-04:00,74.0,7.1
78.0,70.1,88.6,10019,0.0,63.5,0,15.58,83.8,2014-06-25T14:00:00-04:00,74.3,7.5
81.0,71.0,90.7,10019,0.0,62.8,0,16.07,85.1,2014-06-25T15:00:00-04:00,75.2,8.7
83.0,70.7,87.0,10019,0.0,68.2,0,15.94,82.3,2014-06-25T16:00:00-04:00,74.2,11.2
22.0,70.5,85.4,10019,0.0,70.4,0,15.83,81.1,2014-06-25T17:00:00-04:00,73.7,10.6
78.0,70.6,85.0,10019,0.0,71.4,0,15.86,80.7,2014-06-25T18:00:00-04:00,73.6,10.6
86.0,70.4,83.6,10019,0.0,73.6,0,15.79,79.6,2014-06-25T19:00:00-04:00,73.2,9.6
99.0,70.6,80.2,10019,0.0,82.3,0,15.89,76.4,2014-06-25T20:00:00-04:00,72.4,5.6
52.0,70.8,79.4,10019,0.0,85.3,0,15.98,75.5,2014-06-25T21:00:00-04:00,72.2,6.1
30.0,70.6,79.2,10019,0.0,85.0,0,15.88,75.4,2014-06-25T22:00:00-04:00,72.1,5.6
85.0,70.1,78.7,10019,0.01,85.0,0,15.61,74.9,2014-06-25T23:00:00-04:00,71.6,4.4
93.0,69.3,77.1,10019,0.05,87.8,0,15.19,73.1,2014-06-26T00:00:00-04:00,70.5,2.7
90.0,69.7,76.5,10019,0.08,92.1,0,15.39,72.1,2014-06-26T01:00:00-04:00,70.4,2.3
89.0,69.2,76.4,10019,0.07,91.0,0,15.13,71.9,2014-06-26T02:00:00-04:00,70.0,2.0
91.0,69.7,76.2,10019,0.07,93.4,0,15.41,71.7,2014-06-26T03:00:00-04:00,70.3,1.1
63.0,69.6,76.3,10019,0.0,92.6,0,15.33,71.8,2014-06-26T04:00:00-04:00,70.3,0.9
100.0,69.0,76.0,10019,0.0,92.2,0,15.04,71.4,2014-06-26T05:00:00-04:00,69.7,1.2
95.0,68.8,75.7,10019,0.0,93.4,0,14.91,70.8,2014-06-26T06:00:00-04:00,69.4,2.2
90.0,68.7,76.1,10019,0.0,91.1,0,14.88,71.4,2014-06-26T07:00:00-04:00,69.6,1.7
85.0,70.1,78.4,10019,0.0,85.8,0,15.59,74.6,2014-06-26T08:00:00-04:00,71.4,2.6
75.0,69.3,78.9,10019,0.0,81.6,0,15.18,75.3,2014-06-26T09:00:00-04:00,71.2,4.3
62.0,68.2,81.2,10019,0.0,71.8,0,14.6,78.0,2014-06-26T10:00:00-04:00,71.3,6.0
51.0,67.5,82.5,10019,0.0,67.1,0,14.29,79.4,2014-06-26T11:00:00-04:00,71.3,6.8
53.0,67.2,85.0,10019,0.0,61.3,0,14.14,81.9,2014-06-26T12:00:00-04:00,72.0,5.7
54.0,67.1,86.0,10019,0.0,58.9,0,14.05,82.9,2014-06-26T13:00:00-04:00,72.2,5.4
17.0,66.8,87.5,10019,0.0,55.9,0,13.93,84.3,2014-06-26T14:00:00-04:00,72.5,5.5
31.0,66.3,88.5,10019,0.0,52.8,0,13.66,85.4,2014-06-26T15:00:00-04:00,72.5,5.3
33.0,65.8,88.1,10019,0.0,52.4,0,13.48,85.2,2014-06-26T16:00:00-04:00,72.3,5.9
57.0,65.7,89.0,10019,0.0,50.8,0,13.43,86.1,2014-06-26T17:00:00-04:00,72.5,6.5
100.0,66.2,86.5,10019,0.0,55.7,0,13.62,83.7,2014-06-26T18:00:00-04:00,71.9,5.8
100.0,66.1,85.9,10019,0.0,56.6,0,13.57,83.1,2014-06-26T19:00:00-04:00,71.7,4.7
49.0,65.4,85.1,10019,0.0,55.9,0,13.23,82.7,2014-06-26T20:00:00-04:00,71.2,4.3
53.0,65.5,82.8,10019,0.0,60.6,0,13.28,80.4,2014-06-26T21:00:00-04:00,70.5,5.2
56.0,64.8,81.0,10019,0.0,62.5,0,12.94,78.6,2014-06-26T22:00:00-04:00,69.5,4.4
64.0,64.5,79.1,10019,0.0,66.4,0,12.8,76.5,2014-06-26T23:00:00-04:00,68.6,4.9
66.0,65.9,77.2,10019,0.0,76.9,0,13.42,73.6,2014-06-27T00:00:00-04:00,68.4,5.1
69.0,65.6,76.1,10019,0.0,81.7,0,13.3,71.5,2014-06-27T01:00:00-04:00,67.6,6.2
71.0,65.5,75.7,10019,0.0,84.5,0,13.26,70.4,2014-06-27T02:00:00-04:00,67.2,5.6
71.0,64.0,75.8,10019,0.0,79.9,0,12.56,70.5,2014-06-27T03:00:00-04:00,66.3,3.1
100.0,63.9,75.8,10019,0.0,80.0,0,12.5,70.4,2014-06-27T04:00:00-04:00,66.1,2.2
100.0,64.0,69.6,10019,0.0,82.5,0,12.57,69.6,2014-06-27T05:00:00-04:00,66.0,2.2
100.0,63.4,69.1,10019,0.0,82.0,0,12.28,69.1,2014-06-27T06:00:00-04:00,65.4,2.9
100.0,63.2,68.8,10019,0.0,82.3,0,12.16,68.8,2014-06-27T07:00:00-04:00,65.1,1.9
94.0,63.4,75.8,10019,0.0,79.0,0,12.24,70.2,2014-06-27T08:00:00-04:00,65.8,1.0
60.0,63.8,76.9,10019,0.0,72.6,0,12.44,73.1,2014-06-27T09:00:00-04:00,67.1,1.4
47.0,62.2,78.4,10019,0.0,62.7,0,11.74,75.8,2014-06-27T10:00:00-04:00,67.1,1.8
33.0,61.0,79.0,10019,0.0,57.8,0,11.23,77.0,2014-06-27T11:00:00-04:00,66.9,2.6
29.0,60.6,80.3,10019,0.0,53.6,0,11.08,78.9,2014-06-27T12:00:00-04:00,67.3,1.6
41.0,60.1,81.3,10019,0.0,50.4,0,10.9,80.2,2014-06-27T13:00:00-04:00,67.6,1.9
45.0,59.2,81.8,10019,0.0,47.6,0,10.55,81.0,2014-06-27T14:00:00-04:00,67.5,1.5
45.0,59.7,82.1,10019,0.0,47.9,0,10.73,81.3,2014-06-27T15:00:00-04:00,67.8,3.0
44.0,58.7,81.9,10019,0.0,46.3,0,10.35,81.3,2014-06-27T16:00:00-04:00,67.3,4.8
48.0,57.5,81.1,10019,0.0,45.4,0,9.93,80.6,2014-06-27T17:00:00-04:00,66.6,6.0
39.0,57.0,80.2,10019,0.0,46.1,0,9.75,79.5,2014-06-27T18:00:00-04:00,65.9,8.0
30.0,57.4,78.2,10019,0.0,51.9,0,9.87,76.4,2014-06-27T19:00:00-04:00,64.9,9.0
21.0,57.6,76.6,10019,0.0,58.9,0,9.94,72.8,2014-06-27T20:00:00-04:00,63.6,6.5
21.0,57.9,76.2,10019,0.0,62.8,0,10.04,71.2,2014-06-27T21:00:00-04:00,63.1,5.5
16.0,59.3,76.0,10019,0.0,68.9,0,10.58,70.0,2014-06-27T22:00:00-04:00,63.4,3.1
13.0,59.8,68.8,10019,0.0,72.9,0,10.73,68.8,2014-06-27T23:00:00-04:00,63.2,1.7
9.0,59.2,67.9,10019,0.0,73.6,0,10.5,67.9,2014-06-28T00:00:00-04:00,62.5,1.0
5.0,59.1,67.6,10019,0.0,74.0,0,10.44,67.6,2014-06-28T01:00:00-04:00,62.3,1.0
1.0,59.0,66.3,10019,0.0,77.2,0,10.43,66.3,2014-06-28T02:00:00-04:00,61.8,1.3
1.0,58.9,65.5,10019,0.0,79.4,0,10.41,65.5,2014-06-28T03:00:00-04:00,61.5,0.2
1.0,58.8,64.9,10019,0.0,80.8,0,10.35,64.9,2014-06-28T04:00:00-04:00,61.1,0.6
1.0,58.3,64.5,10019,0.0,80.3,0,10.17,64.5,2014-06-28T05:00:00-04:00,60.7,0.8
3.0,58.4,63.8,10019,0.0,82.5,0,10.18,63.8,2014-06-28T06:00:00-04:00,60.5,1.1
5.0,58.9,67.5,10019,0.0,73.8,0,10.37,67.5,2014-06-28T07:00:00-04:00,62.2,1.8
7.0,58.6,76.3,10019,0.0,63.2,0,10.25,71.7,2014-06-28T08:00:00-04:00,63.7,2.6
10.0,56.6,77.9,10019,0.0,51.1,0,9.55,76.0,2014-06-28T09:00:00-04:00,64.4,3.3
14.0,58.5,80.1,10019,0.0,49.4,0,10.23,79.1,2014-06-28T10:00:00-04:00,66.4,2.1
27.0,58.6,82.7,10019,0.0,44.6,0,10.25,82.2,2014-06-28T11:00:00-04:00,67.7,1.9
35.0,55.0,84.3,10019,0.0,36.8,0,9.01,84.3,2014-06-28T12:00:00-04:00,67.1,1.4
25.0,50.5,85.8,10019,0.0,29.7,0,7.64,85.8,2014-06-28T13:00:00-04:00,66.3,3.1
27.0,49.4,86.6,10019,0.0,27.8,0,7.33,86.6,2014-06-28T14:00:00-04:00,66.4,2.1
29.0,49.7,86.4,10019,0.0,28.3,0,7.41,86.4,2014-06-28T15:00:00-04:00,66.4,3.0
28.0,51.7,85.9,10019,0.0,31.0,0,8.0,85.9,2014-06-28T16:00:00-04:00,66.7,3.9
28.0,54.3,84.1,10019,0.0,36.0,0,8.79,84.1,2014-06-28T17:00:00-04:00,66.7,6.5
23.0,58.5,81.0,10019,0.0,47.5,0,10.24,80.2,2014-06-28T18:00:00-04:00,66.9,9.2
62.0,59.2,78.4,10019,0.0,55.4,0,10.5,76.3,2014-06-28T19:00:00-04:00,65.7,6.7
40.0,58.6,77.2,10019,0.0,57.9,0,10.26,74.3,2014-06-28T20:00:00-04:00,64.6,5.7
11.0,58.3,76.5,10019,0.0,61.3,0,10.15,72.3,2014-06-28T21:00:00-04:00,63.7,4.1
54.0,58.1,76.2,10019,0.0,63.2,0,10.07,71.2,2014-06-28T22:00:00-04:00,63.2,2.1
15.0,58.6,76.0,10019,0.0,66.0,0,10.26,70.5,2014-06-28T23:00:00-04:00,63.2,1.4
14.0,58.2,69.8,10019,0.0,66.6,0,10.14,69.8,2014-06-29T00:00:00-04:00,62.7,1.5
14.0,58.2,68.6,10019,0.0,69.3,0,10.12,68.6,2014-06-29T01:00:00-04:00,62.3,1.4
13.0,57.9,67.6,10019,0.0,70.9,0,10.01,67.6,2014-06-29T02:00:00-04:00,61.7,1.7
13.0,58.4,66.5,10019,0.0,75.1,0,10.19,66.5,2014-06-29T03:00:00-04:00,61.5,0.9
12.0,58.3,65.7,10019,0.0,77.1,0,10.17,65.7,2014-06-29T04:00:00-04:00,61.2,0.8
15.0,58.3,64.7,10019,0.0,79.8,0,10.18,64.7,2014-06-29T05:00:00-04:00,60.8,1.0
15.0,58.5,64.4,10019,0.0,81.2,0,10.22,64.4,2014-06-29T06:00:00-04:00,60.8,0.6
28.0,59.4,68.1,10019,0.0,73.8,0,10.59,68.1,2014-06-29T07:00:00-04:00,62.7,0.2
35.0,59.5,76.5,10019,0.0,63.6,0,10.59,72.5,2014-06-29T08:00:00-04:00,64.4,0.4
32.0,60.2,78.1,10019,0.0,58.5,0,10.88,75.8,2014-06-29T09:00:00-04:00,66.0,1.3
28.0,60.3,80.4,10019,0.0,52.8,0,10.93,79.0,2014-06-29T10:00:00-04:00,67.3,1.5
21.0,60.9,82.7,10019,0.0,49.4,0,11.16,81.6,2014-06-29T11:00:00-04:00,68.5,4.5
18.0,61.9,83.1,10019,0.0,51.0,0,11.58,81.8,2014-06-29T12:00:00-04:00,69.1,6.2
14.0,62.0,83.3,10019,0.0,51.0,0,11.63,82.0,2014-06-29T13:00:00-04:00,69.2,7.8
11.0,60.8,83.2,10019,0.0,48.5,0,11.16,82.2,2014-06-29T14:00:00-04:00,68.7,9.9
10.0,59.5,82.8,10019,0.0,46.3,0,10.64,82.1,2014-06-29T15:00:00-04:00,68.1,9.8
10.0,57.2,81.3,10019,0.0,44.4,0,9.79,80.9,2014-06-29T16:00:00-04:00,66.6,9.8
20.0,56.8,79.8,10019,0.0,46.5,0,9.66,79.0,2014-06-29T17:00:00-04:00,65.6,9.9
19.0,55.9,78.2,10019,0.0,48.6,0,9.34,76.7,2014-06-29T18:00:00-04:00,64.3,8.7
17.0,56.2,77.3,10019,0.0,52.1,0,9.44,74.9,2014-06-29T19:00:00-04:00,63.7,7.5
16.0,55.2,76.8,10019,0.0,52.0,0,9.1,73.9,2014-06-29T20:00:00-04:00,62.8,5.9
19.0,55.0,76.4,10019,0.0,54.2,0,9.05,72.5,2014-06-29T21:00:00-04:00,62.2,3.3
22.0,54.3,76.3,10019,0.0,53.0,0,8.82,72.4,2014-06-29T22:00:00-04:00,61.8,2.6
28.0,55.8,76.1,10019,0.0,58.1,0,9.32,71.3,2014-06-29T23:00:00-04:00,62.1,2.9
31.0,56.3,76.0,10019,0.0,60.6,0,9.48,70.5,2014-06-30T00:00:00-04:00,62.0,2.3
33.0,56.3,69.9,10019,0.0,62.0,0,9.48,69.9,2014-06-30T01:00:00-04:00,61.7,2.0
36.0,56.6,68.9,10019,0.0,65.0,0,9.61,68.9,2014-06-30T02:00:00-04:00,61.5,1.8
40.0,57.7,68.0,10019,0.0,69.6,0,10.0,68.0,2014-06-30T03:00:00-04:00,61.7,1.4
40.0,58.6,66.5,10019,0.0,75.7,0,10.34,66.5,2014-06-30T04:00:00-04:00,61.7,1.4
42.0,60.8,66.0,10019,0.01,83.4,0,11.2,66.0,2014-06-30T05:00:00-04:00,62.7,1.4
56.0,61.9,66.0,10019,0.0,86.7,0,11.61,66.0,2014-06-30T06:00:00-04:00,63.4,0.7
94.0,63.6,68.9,10019,0.0,83.1,0,12.34,68.9,2014-06-30T07:00:00-04:00,65.5,2.5
46.0,64.1,76.1,10019,0.0,77.3,0,12.55,71.6,2014-06-30T08:00:00-04:00,66.7,3.8
75.0,64.7,78.0,10019,0.0,70.6,0,12.83,74.9,2014-06-30T09:00:00-04:00,68.2,4.3
75.0,63.9,80.0,10019,0.0,62.6,0,12.48,77.7,2014-06-30T10:00:00-04:00,68.7,3.7
49.0,62.9,82.4,10019,0.0,54.8,0,12.07,80.7,2014-06-30T11:00:00-04:00,69.2,4.8
33.0,62.1,83.8,10019,0.0,50.3,0,11.72,82.4,2014-06-30T12:00:00-04:00,69.4,4.5
54.0,62.7,84.7,10019,0.0,50.0,0,11.96,83.2,2014-06-30T13:00:00-04:00,69.9,6.2
52.0,64.0,85.2,10019,0.0,52.5,0,12.58,83.2,2014-06-30T14:00:00-04:00,70.6,7.5
53.0,64.8,85.9,10019,0.0,53.3,0,12.93,83.6,2014-06-30T15:00:00-04:00,71.2,8.7
55.0,65.7,86.4,10019,0.0,54.9,0,13.35,83.7,2014-06-30T16:00:00-04:00,71.7,8.3
56.0,63.9,84.5,10019,0.0,53.4,0,12.52,82.6,2014-06-30T17:00:00-04:00,70.4,8.7
51.0,63.2,83.9,10019,0.0,52.7,0,12.21,82.2,2014-06-30T18:00:00-04:00,69.8,8.4
47.0,65.0,82.1,10019,0.0,60.7,0,13.02,79.7,2014-06-30T19:00:00-04:00,70.0,7.9
11.0,66.1,80.5,10019,0.0,67.5,0,13.55,77.7,2014-06-30T20:00:00-04:00,70.0,5.4
42.0,67.2,79.0,10019,0.0,74.6,0,14.07,75.8,2014-06-30T21:00:00-04:00,70.0,5.3
41.0,67.2,78.3,10019,0.0,76.9,0,14.08,75.0,2014-06-30T22:00:00-04:00,69.7,4.7
40.0,67.5,77.7,10019,0.0,79.7,0,14.22,74.2,2014-06-30T23:00:00-04:00,69.7,3.7
41.0,67.0,77.7,10019,0.0,78.2,0,13.95,74.2,2014-07-01T00:00:00-04:00,69.3,3.1
41.0,65.4,77.5,10019,0.0,74.5,0,13.23,74.1,2014-07-01T01:00:00-04:00,68.3,2.6
42.0,65.3,77.1,10019,0.0,75.6,0,13.15,73.4,2014-07-01T02:00:00-04:00,68.0,2.6
42.0,64.5,76.8,10019,0.0,74.9,0,12.79,72.9,2014-07-01T03:00:00-04:00,67.4,2.4
30.0,65.1,76.2,10019,0.0,79.8,0,13.1,71.7,2014-07-01T04:00:00-04:00,67.3,1.0
24.0,65.5,76.0,10019,0.0,82.2,0,13.29,71.2,2014-07-01T05:00:00-04:00,67.4,1.2
28.0,66.9,75.8,10019,0.0,86.9,0,13.92,71.0,2014-07-01T06:00:00-04:00,68.2,1.5
33.0,67.6,76.8,10019,0.0,83.8,0,14.28,72.8,2014-07-01T07:00:00-04:00,69.3,3.0
99.0,67.9,77.8,10019,0.0,80.5,0,14.42,74.3,2014-07-01T08:00:00-04:00,69.9,3.7
40.0,68.8,81.4,10019,0.0,73.3,0,14.89,78.0,2014-07-01T09:00:00-04:00,71.7,4.0
42.0,69.5,85.7,10019,0.0,66.6,0,15.27,81.7,2014-07-01T10:00:00-04:00,73.3,4.7
45.0,70.2,89.4,10019,0.0,62.3,0,15.62,84.5,2014-07-01T11:00:00-04:00,74.5,4.6
43.0,70.6,92.3,10019,0.0,59.2,0,15.87,86.5,2014-07-01T12:00:00-04:00,75.4,7.0
42.0,71.0,91.2,10019,0.0,62.0,0,16.1,85.5,2014-07-01T13:00:00-04:00,75.3,7.8
40.0,70.5,94.3,10019,0.0,56.1,0,15.85,88.1,2014-07-01T14:00:00-04:00,75.8,9.7
20.0,70.0,94.7,10019,0.0,54.2,0,15.56,88.7,2014-07-01T15:00:00-04:00,75.7,9.4
22.0,69.5,93.7,10019,0.0,54.0,0,15.29,88.2,2014-07-01T16:00:00-04:00,75.2,10.1
39.0,70.3,93.0,10019,0.0,57.3,0,15.71,87.2,2014-07-01T17:00:00-04:00,75.4,9.0
34.0,70.4,92.7,10019,0.0,58.0,0,15.8,87.0,2014-07-01T18:00:00-04:00,75.4,8.3
12.0,70.3,92.0,10019,0.0,58.7,0,15.71,86.4,2014-07-01T19:00:00-04:00,75.1,8.4
100.0,69.8,89.2,10019,0.0,61.4,0,15.45,84.5,2014-07-01T20:00:00-04:00,74.3,7.9
28.0,69.1,86.1,10019,0.0,64.6,0,15.06,82.2,2014-07-01T21:00:00-04:00,73.1,6.8
